DATAFLOW,AGEINGP: Age,SEXP: Sex,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G04_RA(1.0.0),61: 61,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),65: 65,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),77: 77,1: Males,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),77: 77,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),46: 46,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,10
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,9
ABS:C21_G04_RA(1.0.0),62: 62,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,12
ABS:C21_G04_RA(1.0.0),78: 78,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),78: 78,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),38: 38,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,6
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,22
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,1: Males,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,11
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,14
ABS:C21_G04_RA(1.0.0),71: 71,1: Males,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),71: 71,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),75: 75,1: Males,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),75: 75,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),23: 23,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,49
ABS:C21_G04_RA(1.0.0),33: 33,1: Males,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,47
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,1: Males,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,158
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,283
ABS:C21_G04_RA(1.0.0),60: 60,1: Males,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,30
ABS:C21_G04_RA(1.0.0),60: 60,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,40
ABS:C21_G04_RA(1.0.0),76: 76,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,20
ABS:C21_G04_RA(1.0.0),18: 18,1: Males,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),34: 34,1: Males,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),45: 45,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),57: 57,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),61: 61,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),3: 3,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),30: 30,2: Females,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,2: Females,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),15: 15,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,36510
ABS:C21_G04_RA(1.0.0),21: 21,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,40887
ABS:C21_G04_RA(1.0.0),48: 48,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,40918
ABS:C21_G04_RA(1.0.0),54: 54,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,35233
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,169130
ABS:C21_G04_RA(1.0.0),66: 66,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,30745
ABS:C21_G04_RA(1.0.0),72: 72,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,25131
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,3: Persons,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,179148
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,3: Persons,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,77190
ABS:C21_G04_RA(1.0.0),27: 27,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8271
ABS:C21_G04_RA(1.0.0),33: 33,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8921
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8896
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,43968
ABS:C21_G04_RA(1.0.0),48: 48,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,19446
ABS:C21_G04_RA(1.0.0),54: 54,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,19401
ABS:C21_G04_RA(1.0.0),7: 7,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2242
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2432
ABS:C21_G04_RA(1.0.0),19: 19,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,1624
ABS:C21_G04_RA(1.0.0),72: 72,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2510
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,138
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,37
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,1: Males,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,182
ABS:C21_G04_RA(1.0.0),57: 57,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,51
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,146
ABS:C21_G04_RA(1.0.0),30: 30,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),43: 43,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),49: 49,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),4: 4,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,38
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,185
ABS:C21_G04_RA(1.0.0),22: 22,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,77
ABS:C21_G04_RA(1.0.0),28: 28,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,123
ABS:C21_G04_RA(1.0.0),23: 23,1: Males,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,35246
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,39339
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,1: Males,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,198998
ABS:C21_G04_RA(1.0.0),61: 61,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,27382
ABS:C21_G04_RA(1.0.0),74: 74,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,20879
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,55874
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6564
ABS:C21_G04_RA(1.0.0),8: 8,1: Males,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7891
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,37056
ABS:C21_G04_RA(1.0.0),40: 40,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7340
ABS:C21_G04_RA(1.0.0),47: 47,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7829
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7890
ABS:C21_G04_RA(1.0.0),59: 59,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,9137
ABS:C21_G04_RA(1.0.0),8: 8,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1318
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1652
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,5514
ABS:C21_G04_RA(1.0.0),26: 26,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1368
ABS:C21_G04_RA(1.0.0),32: 32,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1363
ABS:C21_G04_RA(1.0.0),38: 38,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1377
ABS:C21_G04_RA(1.0.0),40: 40,3: Persons,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,2663
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,66
ABS:C21_G04_RA(1.0.0),14: 14,3: Persons,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,35
ABS:C21_G04_RA(1.0.0),47: 47,2: Females,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),67: 67,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),68: 68,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),74: 74,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),47: 47,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,124
ABS:C21_G04_RA(1.0.0),53: 53,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,116
ABS:C21_G04_RA(1.0.0),74: 74,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,25
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,20
ABS:C21_G04_RA(1.0.0),16: 16,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,19723
ABS:C21_G04_RA(1.0.0),22: 22,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,22400
ABS:C21_G04_RA(1.0.0),30: 30,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,49308
ABS:C21_G04_RA(1.0.0),36: 36,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,49172
ABS:C21_G04_RA(1.0.0),37: 37,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,48602
ABS:C21_G04_RA(1.0.0),43: 43,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,43613
ABS:C21_G04_RA(1.0.0),49: 49,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,46571
ABS:C21_G04_RA(1.0.0),75: 75,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11025
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,6710
ABS:C21_G04_RA(1.0.0),4: 4,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11005
ABS:C21_G04_RA(1.0.0),16: 16,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,12840
ABS:C21_G04_RA(1.0.0),22: 22,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,10006
ABS:C21_G04_RA(1.0.0),28: 28,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11320
ABS:C21_G04_RA(1.0.0),49: 49,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,6504
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,32926
ABS:C21_G04_RA(1.0.0),60: 60,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,7119
ABS:C21_G04_RA(1.0.0),1: 1,3: Persons,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,7566
ABS:C21_G04_RA(1.0.0),22: 22,1: Males,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,4041
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,4412
ABS:C21_G04_RA(1.0.0),34: 34,1: Males,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,4229
ABS:C21_G04_RA(1.0.0),73: 73,2: Females,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,3032
ABS:C21_G04_RA(1.0.0),79: 79,2: Females,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,1879
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,520
ABS:C21_G04_RA(1.0.0),7: 7,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,495
ABS:C21_G04_RA(1.0.0),13: 13,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,450
ABS:C21_G04_RA(1.0.0),52: 52,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,462
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,475
ABS:C21_G04_RA(1.0.0),31: 31,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,372
ABS:C21_G04_RA(1.0.0),37: 37,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,350
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,3: Persons,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,2980
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,2: Females,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,3: Persons,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),19: 19,3: Persons,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),67: 67,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,272
ABS:C21_G04_RA(1.0.0),73: 73,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,149
ABS:C21_G04_RA(1.0.0),79: 79,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,41
ABS:C21_G04_RA(1.0.0),_T: Total,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,14670
ABS:C21_G04_RA(1.0.0),63: 63,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,7993
ABS:C21_G04_RA(1.0.0),78: 78,3: Persons,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,8482
ABS:C21_G04_RA(1.0.0),36: 36,2: Females,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,956
ABS:C21_G04_RA(1.0.0),57: 57,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2649
ABS:C21_G04_RA(1.0.0),63: 63,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2722
ABS:C21_G04_RA(1.0.0),69: 69,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2603
ABS:C21_G04_RA(1.0.0),22: 22,2: Females,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,896
ABS:C21_G04_RA(1.0.0),36: 36,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2201
ABS:C21_G04_RA(1.0.0),42: 42,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2033
ABS:C21_G04_RA(1.0.0),63: 63,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1539
ABS:C21_G04_RA(1.0.0),69: 69,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1384
ABS:C21_G04_RA(1.0.0),75: 75,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,997
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,4444
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,625
ABS:C21_G04_RA(1.0.0),4: 4,3: Persons,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,507
ABS:C21_G04_RA(1.0.0),49: 49,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,264
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,1651
ABS:C21_G04_RA(1.0.0),60: 60,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,345
ABS:C21_G04_RA(1.0.0),22: 22,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,79
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,102
ABS:C21_G04_RA(1.0.0),34: 34,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,105
ABS:C21_G04_RA(1.0.0),60: 60,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,94
ABS:C21_G04_RA(1.0.0),66: 66,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,81
ABS:C21_G04_RA(1.0.0),73: 73,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,57
ABS:C21_G04_RA(1.0.0),79: 79,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,29
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),7: 7,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),45: 45,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),52: 52,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,21
